,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
5572,3,12,sunday,0,morning,pabna,rajshahi,0.0,10,31,hot,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,30,6,bodyfound
5573,6,24,wednesday,0,morning,naogaon,rajshahi,23.3,9,39,rainy,81299,80493,161792,101,4.44,662,42.2,659,0,0,1,35,3,bodyfound
5574,3,11,monday,0,night,brahmanbaria,chattogram,0.0,10,29,hot,152730,162478,315208,94,5.36,1464,40.9,263,1,0,3,19,2,bodyfound
5575,11,47,wedensday,0,afternoon,bagerhat,khulna,7.0,7,25,winter,50816,46195,97011,110,4.19,157,58.9,346,10,0,3,13,2,bodyfound
5576,9,36,monday,0,morning,jamalpur,mymensingh,12.6,9,40,rainy,159583,165737,325320,96,4.05,1235,44.6,692,174,0,3,36,8,bodyfound
5577,5,18,saturday,1,morning,jamalpur,mymensingh,6.2,10,34,hot,159583,165737,325320,96,4.05,1235,44.6,692,174,0,3,36,8,bodyfound
5578,11,48,monday,0,morning,jamalpur,mymensingh,0.0,10,27,winter,159583,165737,325320,96,4.05,1235,44.6,692,174,0,3,36,8,bodyfound
5579,1,1,sunday,0,noon,satkhira,khulna,0.0,10,20,winter,230628,230264,460892,100,4.19,1156,56.5,746,59,2,5,62,16,bodyfound
5580,7,30,wednesday,0,morning,satkhira,khulna,2.0,10,36,rainy,230628,230264,460892,100,4.19,1156,56.5,746,59,2,5,62,16,bodyfound
5581,11,46,wednesday,0,morning,satkhira,khulna,0.0,10,26,winter,230628,230264,460892,100,4.19,1156,56.5,746,59,2,5,62,16,bodyfound
5582,1,3,monday,0,,satkhira,khulna,,10,20,,230628,230264,460892,100,4.19,1156,,746,59,2,5,62,16,bodyfound
5583,6,24,wednesday,0,afternoon,manikganj,dhaka,1.0,10,41,rainy,83653,87841,171494,95,4.2,1223,47.3,265,15,2,2,17,2,bodyfound
5584,6,24,wednesday,0,afternoon,manikganj,dhaka,1.0,10,41,rainy,83653,87841,171494,95,4.2,1223,47.3,265,15,2,2,17,2,bodyfound
5585,7,30,saturday,1,morning,sirajganj,rajshahi,29.6,6,34,rainy,283316,277760,561076,102,4.53,1731,38.4,733,33,0,1,51,11,bodyfound
5586,2,8,tuesday,0,morning,sirajganj,rajshahi,0.0,10,26,winter,283316,277760,561076,102,4.53,1731,38.4,733,33,0,1,51,11,bodyfound
5587,12,49,friday,1,evening,chandpur,chattogram,1.9,10,28,winter,106700,122418,229118,87,4.96,1480,62.7,466,50,0,3,32,4,bodyfound
5588,1,4,thursday,0,morning,chandpur,chattogram,0.0,10,26,winter,106700,122418,229118,87,4.96,1480,62.7,466,50,0,3,32,4,bodyfound
5589,7,27,tuesday,0,morning,jhenaidah,khulna,,8,35,,180824,180824,361648,100,4.31,968,,830,68,0,6,57,12,bodyfound
5590,3,10,saturday,1,afternoon,bogura,rajshahi,0.0,10,28,hot,149123,140681,289804,106,3.86,1307,57.7,564,0,0,2,30,5,bodyfound
5591,7,29,wednesday,0,morning,bogura,rajshahi,1.4,10,39,rainy,149123,140681,289804,106,3.86,1307,57.7,564,0,0,2,30,5,bodyfound
5592,8,31,saturday,1,morning,bogura,rajshahi,8.9,8,34,rainy,135360,135359,270719,100,3.58,663,36.9,572,1,0,2,23,5,bodyfound
5593,7,28,sunday,0,noon,bogura,rajshahi,,10,39,rainy,135360,135359,270719,100,3.58,663,36.9,572,1,0,2,23,5,bodyfound
5594,9,37,satruday,1,morning,jashore,khulna,2.0,10,37,rainy,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,33,8,bodyfound
5595,9,37,saturday,1,morning,jashore,khulna,2.0,10,37,rainy,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,33,8,bodyfound
5596,6,23,thusrday,0,night,jashore,khulna,0.0,10,39,rainy,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,33,8,bodyfound
5597,12,49,thursday,0,,bogura,rajshahi,,10,26,,165577,167248,332825,99,4.06,1125,,676,62,1,1,51,6,bodyfound
5598,6,23,wednesday,0,morning,bogura,rajshahi,5.8,9,41,rainy,165577,167248,332825,99,4.06,1125,43.0,676,62,1,1,51,6,bodyfound
5599,1,4,friday,1,noon,sherpur,mymensingh,0.0,10,23,winter,127025,129617,256642,98,3.98,929,49.4,444,1,1,6,33,2,bodyfound
5600,7,29,monday,0,evening,manikganj,dhaka,3.5,9,37,rainy,85216,86657,171873,98,4.19,863,53.3,481,22,0,2,20,2,bodyfound
5601,5,18,monday,0,morning,manikganj,dhaka,17.5,9,37,hot,85216,86657,171873,98,4.19,863,53.3,481,22,0,2,20,2,bodyfound
5602,6,26,sunday,0,morning,madaripur,dhaka,12.3,9,37,rainy,15669,16153,31822,97,4.53,956,43.5,1446,9,0,4,42,3,bodyfound
5603,10,43,wednesday,0,night,madaripur,dhaka,0.3,9,27,rainy,15669,16153,31822,97,4.53,956,43.5,1446,9,0,4,42,3,bodyfound
5604,2,9,wednesday,0,noon,bogura,rajshahi,0.0,10,24,winter,190293,188407,378700,101,3.81,1203,44.1,1205,66,0,2,49,8,bodyfound
5605,7,27,wednesday,0,morning,chapainawabganj,rajshahi,12.1,9,36,rainy,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5606,12,50,sunday,0,night,chapainawabganj,rajshahi,,10,24,,295338,295840,591178,100,4.73,1125,,1984,1,1,1,72,17,bodyfound
5607,12,52,wednesday,0,night,chapainawabganj,rajshahi,0.0,10,24,winter,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5608,3,14,tuesday,0,afternoon,chapainawabganj,rajshahi,,9,31,,295338,295840,591178,100,4.73,1125,,1984,1,1,1,72,17,bodyfound
5609,4,14,wednesday,0,night,chapainawabganj,rajshahi,2.4,10,31,hot,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5610,7,27,wednesday,0,morning,chapainawabganj,rajshahi,12.1,9,36,rainy,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5611,9,36,friday,1,morning,chapainawabganj,rajshahi,6.7,9,38,rainy,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5612,7,29,wednesday,0,morning,chapainawabganj,rajshahi,5.3,8,36,rainy,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5613,6,23,tuesday,0,night,bogura,rajshahi,11.7,9,40,rainy,190293,188407,378700,101,3.81,1203,44.1,1205,66,0,2,49,8,bodyfound
5614,8,33,friday,1,morning,chapainawabganj,rajshahi,0.8,10,37,rainy,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,72,17,bodyfound
5615,1,2,saturday,1,morning,narsingdi,dhaka,0.0,10,24,winter,148429,155384,303813,96,4.64,1395,55.7,988,0,1,3,31,4,bodyfound
5616,1,2,saturday,1,morning,narsingdi,dhaka,0.0,10,24,winter,148429,155384,303813,96,4.64,1395,55.7,988,0,1,3,31,4,bodyfound
5617,1,2,saturday,1,morning,narsingdi,dhaka,0.0,10,24,winter,148429,155384,303813,96,4.64,1395,55.7,988,0,1,3,31,4,bodyfound
5618,8,35,wednesday,0,morning,narsingdi,dhaka,3.6,10,38,rainy,148429,155384,303813,96,4.64,1395,55.7,988,0,1,3,31,4,bodyfound
5619,1,2,saturday,1,morning,narsingdi,dhaka,,10,24,,148429,155384,303813,96,4.64,1395,,988,0,1,3,31,4,bodyfound
5620,9,39,satuday,1,morning,manikganj,dhaka,0.2,10,34,rainy,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,23,2,bodyfound
5621,5,20,thursdajy,0,morning,manikganj,dhaka,19.5,8,33,hot,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,23,2,bodyfound
5622,9,39,thursday,0,morning,manikganj,dhaka,1.3,9,29,rainy,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,23,2,bodyfound
5623,12,49,monday,0,afternoon,manikganj,dhaka,0.0,10,28,winter,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,23,2,bodyfound
5624,5,20,monday,0,morning,natore,rajshahi,4.5,10,38,hot,182191,182191,364382,100,4.09,689,42.9,868,0,0,3,55,6,bodyfound
5625,5,21,sunday,0,morning,natore,rajshahi,0.0,10,36,hot,182191,182191,364382,100,4.09,689,42.9,868,0,0,3,55,6,bodyfound
5626,1,4,wednesday,0,morning,munshiganj,dhaka,0.0,10,20,winter,143559,144548,288107,99,4.74,1599,54.9,582,37,0,2,28,4,bodyfound
5627,3,11,monday,0,night,munshiganj,dhaka,0.0,10,28,hot,143559,144548,288107,99,4.74,1599,54.9,582,37,0,2,28,4,bodyfound
5628,4,14,tuesday,0,noon,sirajganj,rajshahi,5.9,10,35,hot,278959,276196,555155,101,4.38,1734,48.0,1121,16,2,5,61,14,bodyfound
5629,2,7,friday,1,morning,sirajganj,rajshahi,0.0,10,23,winter,278959,276196,555155,101,4.38,1734,48.0,1121,16,2,5,61,14,bodyfound
5630,10,40,thursday,0,morning,sirajganj,rajshahi,9.4,10,35,rainy,278959,276196,555155,101,4.38,1734,48.0,1121,16,2,5,61,14,bodyfound
5631,8,34,friday,1,morning,noakhali,chattogram,15.7,9,35,rainy,149372,177822,327194,84,5.36,1934,61.0,608,12,0,1,45,4,bodyfound
5632,5,20,thursay,0,morning,noakhali,chattogram,0.2,10,38,hot,149372,177822,327194,84,5.36,1934,61.0,608,12,0,1,45,4,bodyfound
5633,4,13,saturday,1,noon,narayanganj,dhaka,1.0,10,33,hot,204105,196253,400358,104,4.43,2332,54.6,496,5,1,2,28,4,bodyfound
5634,3,13,friday,1,night,narayanganj,dhaka,0.0,10,32,hot,204105,196253,400358,104,4.43,2332,54.6,496,5,1,2,28,4,bodyfound
5635,1,4,thursday,0,morning,narayanganj,dhaka,0.0,10,24,winter,204105,196253,400358,104,4.43,2332,54.6,496,5,1,2,28,4,bodyfound
5636,10,40,saturay,1,night,narayanganj,dhaka,0.8,10,35,rainy,204105,196253,400358,104,4.43,2332,54.6,496,5,1,2,28,4,bodyfound
5637,2,7,saturday,1,afternoon,sherpur,mymensingh,0.0,10,22,winter,128920,130728,259648,99,3.94,1046,34.8,402,240,0,1,28,1,bodyfound
5638,6,25,friday,1,morning,moulvibazar,sylhet,56.5,7,30,rainy,158706,159319,318025,100,4.86,706,48.3,561,16,0,2,26,1,bodyfound
5639,6,25,friday,1,morning,moulvibazar,sylhet,56.5,7,30,rainy,158706,159319,318025,100,4.86,706,48.3,561,16,0,2,26,1,bodyfound
5640,1,4,wednesday,0,morning,munshiganj,dhaka,,10,20,,127374,132513,259887,96,4.47,1280,,503,24,0,2,21,2,bodyfound
5641,8,33,tuesday,0,night,gazipur,dhaka,0.2,10,39,rainy,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5642,4,15,wednesday,0,evening,gazipur,dhaka,,9,36,hot,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5643,6,26,wednesday,0,night,gazipur,dhaka,3.5,10,39,rainy,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5644,12,50,wednesday,0,morning,gazipur,dhaka,0.0,10,28,winter,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5645,6,26,wednesday,0,night,gazipur,dhaka,0.8,10,39,rainy,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5646,10,40,saturday,1,night,gazipur,dhaka,5.2,9,38,rainy,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5647,1,2,monday,0,night,gazipur,dhaka,0.0,10,20,winter,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5648,6,25,thursday,0,morning,gazipur,dhaka,0.5,10,41,rainy,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5649,6,26,saturday,1,night,gazipur,dhaka,15.8,9,35,rainy,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,53,7,bodyfound
5650,4,16,thursday,0,morning,noakhali,chattogram,0.6,10,36,hot,143295,146219,289514,98,5.23,503,32.7,403,18,0,2,18,3,bodyfound
5651,3,9,friday,1,night,noakhali,chattogram,0.0,10,29,hot,143295,146219,289514,98,5.23,503,32.7,403,18,0,2,18,3,bodyfound
5652,7,28,thursday,0,night,pabna,rajshahi,112.5,6,33,rainy,138350,139746,278096,99,4.36,821,41.9,627,0,0,4,32,5,bodyfound
5653,8,33,wednesday,0,morning,pabna,rajshahi,7.3,9,37,rainy,138350,139746,278096,99,4.36,821,41.9,627,0,0,4,32,5,bodyfound
5654,5,21,sunday,0,night,sunamganj,sylhet,24.2,8,35,hot,139561,139458,279019,100,5.57,960,38.8,313,1,0,3,24,4,bodyfound
5655,11,48,monday,0,morning,gaibandha,rangpur,,10,26,winter,226084,235836,461920,96,3.77,1249,40.6,1006,28,0,3,72,11,bodyfound
5656,6,26,friday,1,afternoon,sylhet,sylhet,13.8,9,34,rainy,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5657,4,17,sunday,0,afternoon,sylhet,sylhet,17.9,9,28,hot,176023,167942,343965,105,5.2,2747,61.3,-56,25,5,4,34,23,bodyfound
5658,12,48,friday,1,afternoon,sylhet,sylhet,0.0,10,27,winter,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5659,1,5,wednesday,0,morning,sylhet,sylhet,1.4,10,22,winter,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5660,9,36,tuesday,0,morning,sylhet,sylhet,8.6,10,36,rainy,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5661,11,47,monday,0,morning,sylhet,sylhet,0.0,10,24,winter,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5662,4,17,tuesday,0,evening,sylhet,sylhet,7.3,10,34,hot,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5663,5,20,sunday,0,morning,sylhet,sylhet,10.2,9,35,hot,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5664,5,18,friday,1,,sylhet,sylhet,,9,31,,176023,167942,343965,105,5.2,2747,,508,25,5,4,34,23,bodyfound
5665,9,36,tuesday,0,morning,sylhet,sylhet,8.6,10,36,rainy,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5666,10,43,monday,0,afternoon,sylhet,sylhet,0.0,10,31,rainy,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5667,6,24,thursday,0,morning,sylhet,sylhet,12.1,9,39,rainy,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5668,2,8,saturday,1,morning,sylhet,sylhet,0.0,10,23,winter,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5669,10,42,tuesday,0,afternoon,sylhet,sylhet,0.0,10,30,rainy,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5670,2,8,sunday,0,noon,sylhet,sylhet,0.0,10,27,winter,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5671,4,16,sunday,0,afternoon,sylhet,sylhet,0.0,10,30,hot,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,34,23,bodyfound
5672,2,6,rfiday,1,morning,satkhira,khulna,0.0,10,25,winter,149389,150431,299820,99,4.13,889,50.9,577,230,0,7,60,10,bodyfound
5673,1,4,tuesday,0,night,satkhira,khulna,0.0,10,22,winter,149389,150431,299820,99,4.13,889,50.9,577,230,0,7,60,10,bodyfound
5674,2,6,friday,1,morning,satkhira,khulna,0.0,10,25,winter,149389,150431,299820,99,4.13,889,50.9,577,230,0,7,60,10,bodyfound
5675,5,20,tuesday,0,noon,tangail,dhaka,9.8,9,35,hot,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5676,10,41,sunday,0,morning,tangail,dhaka,0.9,10,33,rainy,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5677,7,27,wednesday,0,noon,tangail,dhaka,4.2,10,37,rainy,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5678,9,40,monday,0,morning,tangail,dhaka,0.0,10,34,rainy,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5679,7,30,wednesday,0,noon,tangail,dhaka,20.9,8,34,rainy,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5680,3,9,friday,1,morning,tangail,dhaka,0.0,10,27,hot,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5681,11,47,wednesday,0,night,tangail,dhaka,0.0,10,27,winter,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5682,5,18,saturday,1,night,tangail,dhaka,6.7,9,35,hot,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,45,5,bodyfound
5683,11,47,thursday,0,night,rajshahi,rajshahi,,10,28,winter,94041,97289,191330,97,4.03,648,48.8,749,12,0,2,59,13,bodyfound
5684,1,2,thursday,0,night,rajshahi,rajshahi,0.0,10,22,winter,94041,97289,191330,97,4.03,648,48.8,749,12,0,2,59,13,bodyfound
5685,11,46,wednesday,0,morning,rangpur,rangpur,0.0,10,27,winter,71962,70550,142512,102,4.16,1108,43.8,471,0,0,2,20,2,bodyfound
5686,10,42,thursdaw,0,morning,kishoreganj,dhaka,6.8,9,32,rainy,79199,80540,159739,98,4.62,1129,35.7,270,12,0,1,11,1,bodyfound
5687,5,20,wednesday,0,morning,coxsbazar,chattogram,11.7,9,34,hot,133106,131283,264389,101,5.7,680,26.7,223,8,4,4,17,1,bodyfound
5688,5,20,thursday,0,morning,coxsbazar,chattogram,14.8,9,32,hot,133106,131283,264389,101,5.7,680,26.7,223,8,4,4,17,1,bodyfound
5689,6,24,sunday,0,morning,coxsbazar,chattogram,0.0,10,34,rainy,133106,131283,264389,101,5.7,680,26.7,223,8,4,4,17,1,bodyfound
5690,10,43,tuesday,0,night,coxsbazar,chattogram,0.0,10,29,rainy,133106,131283,264389,101,5.7,680,26.7,223,8,4,4,17,1,bodyfound
5691,10,40,wednesday,0,noon,coxsbazar,chattogram,0.0,10,34,rainy,133106,131283,264389,101,5.7,680,26.7,223,8,4,4,17,1,bodyfound
5692,4,17,teusday,0,morning,panchagarh,rangpur,14.0,9,29,hot,63463,61991,125454,102,4.48,663,47.3,244,0,1,1,26,4,bodyfound
5693,8,31,sunday,0,morning,thakurgaon,rangpur,1.1,10,35,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5694,2,8,friday,1,morning,thakurgaon,rangpur,0.0,10,25,winter,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5695,10,44,wednesday,0,morning,thakurgaon,rangpur,0.0,10,28,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5696,10,39,sunday,0,morning,thakurgaon,rangpur,0.1,10,37,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5697,10,43,thursday,0,morning,thakurgaon,rangpur,0.4,10,27,rainy,293551,287676,581227,102,4.33,887,53.3,-72,91,2,2,154,12,bodyfound
5698,8,35,monday,0,morning,thakurgaon,rangpur,0.7,10,37,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5699,10,41,tuesday,0,morning,thakurgaon,rangpur,0.0,10,33,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5700,5,19,saturday,1,morning,thakurgaon,rangpur,0.0,10,37,hot,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5701,6,26,wednesday,0,,thakurgaon,rangpur,,9,38,,293551,287676,581227,102,4.33,887,,1502,91,2,2,154,12,bodyfound
5702,10,44,monday,0,morning,thakurgaon,rangpur,,10,29,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5703,8,33,tuesday,0,noon,thakurgaon,rangpur,12.0,9,38,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5704,8,33,tuesday,0,noon,thakurgaon,rangpur,12.0,9,38,rainy,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,154,12,bodyfound
5705,2,6,wednesday,0,morning,munshiganj,dhaka,0.1,10,26,winter,98120,99053,197173,99,4.55,1399,57.1,365,27,0,1,17,3,bodyfound
5706,4,15,thursday,0,afternoon,mymensingh,mymensingh,1.6,10,33,hot,208601,210707,419308,99,4.45,1239,40.0,933,12,0,1,51,9,bodyfound
5707,2,6,monday,0,morning,mymensingh,mymensingh,0.0,10,26,winter,208601,210707,419308,99,4.45,1239,40.0,933,12,0,1,51,9,bodyfound
5708,4,15,friday,1,afternoon,mymensingh,mymensingh,1.3,10,32,hot,208601,210707,419308,99,4.45,1239,40.0,933,12,0,1,51,9,bodyfound
5709,7,27,tuesday,0,morning,mymensingh,mymensingh,59.0,5,33,rainy,208601,210707,419308,99,4.45,1239,40.0,933,12,0,1,51,9,bodyfound
5710,2,6,friday,1,morning,sirajganj,rajshahi,0.0,10,24,winter,270078,270078,540156,100,4.35,1320,51.6,1143,58,0,1,60,8,bodyfound
5711,7,30,monday,0,morning,sirajganj,rajshahi,22.0,8,32,rainy,270078,270078,540156,100,4.35,1320,51.6,1143,58,0,1,60,8,bodyfound
5712,12,51,monday,0,noon,sirajganj,rajshahi,0.0,10,24,winter,270078,270078,540156,100,4.35,1320,51.6,1143,58,0,1,60,8,bodyfound
5713,8,34,tuesday,0,night,barisal,barisal,2.2,9,34,rainy,113529,121430,234959,93,4.42,946,62.5,701,75,0,5,50,12,bodyfound
5714,2,6,friday,1,morning,barisal,barisal,0.0,10,26,winter,113529,121430,234959,93,4.42,946,62.5,701,75,0,5,50,12,bodyfound
5715,5,20,wednesday,0,night,lalmonirhat,rangpur,,9,32,hot,112398,112398,224796,100,4.31,1153,45.1,753,14,0,1,39,7,kidnap
5716,6,24,monday,0,morning,lalmonirhat,rangpur,5.5,9,40,rainy,112398,112398,224796,100,4.31,1153,45.1,753,14,0,1,39,7,kidnap
5717,2,7,monday,0,morning,habiganj,sylhet,0.0,10,25,winter,56615,57650,114265,98,5.39,510,37.1,153,6,0,3,6,1,kidnap
5718,10,40,saturday,1,night,joypurhat,rajshahi,,10,34,rainy,68333,69286,137619,99,3.75,888,56.9,456,11,0,1,17,10,kidnap
5719,3,11,tuesday,0,evening,joypurhat,rajshahi,0.0,10,25,hot,68333,69286,137619,99,3.75,888,56.9,456,11,0,1,17,10,kidnap
5720,10,41,wednesday,0,night,chuadanga,khulna,18.9,8,35,rainy,172961,172961,345922,100,4.0,949,45.7,659,30,1,5,44,7,kidnap
5721,10,40,saturday,1,evening,chuadanga,khulna,2.7,10,37,rainy,172961,172961,345922,100,4.0,949,45.7,659,30,1,5,44,7,kidnap
5722,10,40,saturday,1,evening,chuadanga,khulna,2.7,10,37,rainy,172961,172961,345922,100,4.0,949,45.7,659,30,1,5,44,7,kidnap
5723,10,41,tuesday,0,night,chuadanga,khulna,2.9,10,35,rainy,172961,172961,345922,100,4.0,949,45.7,659,30,1,5,44,7,kidnap
5724,10,40,sunday,0,morning,bandarban,chattogram,11.9,9,35,rainy,25650,23667,49317,108,5.12,56,31.3,79,2,0,7,3,0,kidnap
5725,1,3,saturday,1,morning,bandarban,chattogram,9.1,9,25,winter,25650,23667,49317,108,5.12,56,31.3,79,2,0,7,3,0,kidnap
5726,12,53,wednesday,0,evening,bandarban,chattogram,0.0,10,21,winter,25650,23667,49317,108,5.12,56,31.3,79,2,0,7,3,0,kidnap
5727,2,6,thursday,0,evening,barguna,barisal,0.0,10,26,winter,131930,138872,270802,95,4.3,376,52.8,1138,44,0,2,57,7,kidnap
5728,4,16,wednesday,0,night,barguna,barisal,2.5,10,33,hot,131930,138872,270802,95,4.3,376,52.8,1138,44,0,2,57,7,kidnap
5729,7,28,friday,1,night,narayanganj,dhaka,0.8,10,35,rainy,188275,188275,376550,100,4.83,2080,41.0,766,3,1,1,23,4,kidnap
5730,11,48,thursday,0,evening,narayanganj,dhaka,0.0,10,28,winter,188275,188275,376550,100,4.83,2080,41.0,766,3,1,1,23,4,kidnap
5731,11,45,friday,1,evening,narayanganj,dhaka,0.2,10,29,winter,188275,188275,376550,100,4.83,2080,41.0,766,3,1,1,23,4,kidnap
5732,9,35,saturday,1,night,brahmanbaria,chattogram,7.3,9,35,rainy,146170,152260,298430,96,5.37,2673,51.2,290,6,0,3,15,4,kidnap
5733,5,18,friday,1,morning,barisal,barisal,13.0,9,35,hot,67586,72775,140361,93,4.4,851,68.8,645,37,0,3,35,3,kidnap
5734,12,50,wednesday,0,morning,rangamati,chattogram,0.0,8,22,winter,50595,46304,96899,109,4.75,50,41.9,80,23,1,6,17,2,kidnap
5735,10,41,sunday,0,morning,rajshahi,rajshahi,0.0,8,29,rainy,177157,177507,354664,100,3.77,968,46.3,1855,0,1,4,97,22,kidnap
5736,10,41,sunday,0,morning,rajshahi,rajshahi,0.0,8,29,rainy,177157,177507,354664,100,3.77,968,46.3,1855,0,1,4,97,22,kidnap
5737,1,1,friday,1,evening,narayanganj,dhaka,0.0,10,24,winter,158733,154108,312841,103,4.26,5751,58.9,636,7,0,1,20,2,kidnap
5738,11,48,monday,0,evening,natore,rajshahi,0.0,10,27,winter,138424,141248,279672,98,3.98,933,50.0,351,0,0,3,40,13,kidnap
5739,11,48,monday,0,evening,natore,rajshahi,0.0,10,27,winter,138424,141248,279672,98,3.98,933,50.0,351,0,0,3,40,13,kidnap
5740,12,48,sunday,0,morning,tangail,dhaka,0.0,10,25,winter,75283,84587,159870,89,4.14,1013,50.4,389,5,0,1,24,3,kidnap
5741,12,49,thursday,0,morning,tangail,dhaka,0.0,10,25,winter,75283,84587,159870,89,4.14,1013,50.4,389,5,0,1,24,3,kidnap
5742,10,41,wrednesday,0,night,noakhali,chattogram,1.3,9,33,rainy,261713,287595,549308,91,5.37,2304,59.3,1412,47,0,2,47,2,kidnap
5743,10,40,saturday,1,evening,noakhali,chattogram,24.2,8,36,rainy,261713,287595,549308,91,5.37,2304,59.3,1412,47,0,2,47,2,kidnap
5744,10,40,saturday,1,morning,rangamati,chattogram,9.3,7,32,rainy,15174,13351,28525,114,4.66,38,32.8,21,1,0,2,1,0,kidnap
5745,10,40,saturday,1,morning,rangamati,chattogram,9.3,7,32,rainy,15174,13351,28525,114,4.66,38,32.8,21,1,0,2,1,0,kidnap
5746,10,40,siaturday,1,morning,rangamati,chattogram,9.3,7,32,rainy,15174,13351,28525,114,4.66,38,32.8,21,1,0,2,1,0,kidnap
5747,5,22,thursday,0,night,kishoreganj,dhaka,9.1,9,39,hot,146929,151390,298309,97,5.01,2141,42.7,391,12,1,5,20,5,kidnap
5748,5,22,thursdya,0,night,kishoreganj,dhaka,9.1,9,39,hot,146929,151390,298309,97,5.01,2141,42.7,391,12,1,5,20,5,kidnap
5749,3,12,thursday,0,morning,mymensingh,mymensingh,0.0,10,30,hot,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,56,3,kidnap
5750,4,16,thursday,0,morning,mymensingh,mymensingh,0.7,10,33,hot,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,56,3,kidnap
